image_id,split,class_label,name_cat
5033,train,59,orange dahlia
5034,train,59,orange dahlia
5035,train,59,orange dahlia
5036,train,59,orange dahlia
5037,train,59,orange dahlia
5038,train,59,orange dahlia
5040,train,59,orange dahlia
5041,train,59,orange dahlia
5043,train,59,orange dahlia
5044,train,59,orange dahlia
5046,train,59,orange dahlia
5047,train,59,orange dahlia
5048,train,59,orange dahlia
5049,train,59,orange dahlia
5050,train,59,orange dahlia
5051,train,59,orange dahlia
5052,train,59,orange dahlia
5053,train,59,orange dahlia
5054,train,59,orange dahlia
5055,train,59,orange dahlia
5056,train,59,orange dahlia
5057,train,59,orange dahlia
5058,train,59,orange dahlia
5059,train,59,orange dahlia
5061,train,59,orange dahlia
5062,train,59,orange dahlia
5063,train,59,orange dahlia
5065,train,59,orange dahlia
5066,train,59,orange dahlia
5067,train,59,orange dahlia
5068,train,59,orange dahlia
5069,train,59,orange dahlia
5070,train,59,orange dahlia
5073,train,59,orange dahlia
5074,train,59,orange dahlia
5076,train,59,orange dahlia
5078,train,59,orange dahlia
5079,train,59,orange dahlia
5080,train,59,orange dahlia
5081,train,59,orange dahlia
5082,train,59,orange dahlia
5083,train,59,orange dahlia
5085,train,59,orange dahlia
5086,train,59,orange dahlia
2920,train,60,pink-yellow dahlia
2921,train,60,pink-yellow dahlia
2922,train,60,pink-yellow dahlia
2924,train,60,pink-yellow dahlia
2925,train,60,pink-yellow dahlia
2926,train,60,pink-yellow dahlia
2927,train,60,pink-yellow dahlia
2928,train,60,pink-yellow dahlia
2930,train,60,pink-yellow dahlia
2931,train,60,pink-yellow dahlia
2932,train,60,pink-yellow dahlia
2933,train,60,pink-yellow dahlia
2934,train,60,pink-yellow dahlia
2935,train,60,pink-yellow dahlia
2936,train,60,pink-yellow dahlia
2937,train,60,pink-yellow dahlia
2938,train,60,pink-yellow dahlia
2939,train,60,pink-yellow dahlia
2940,train,60,pink-yellow dahlia
2941,train,60,pink-yellow dahlia
2944,train,60,pink-yellow dahlia
2945,train,60,pink-yellow dahlia
2946,train,60,pink-yellow dahlia
2947,train,60,pink-yellow dahlia
2948,train,60,pink-yellow dahlia
2949,train,60,pink-yellow dahlia
2950,train,60,pink-yellow dahlia
2951,train,60,pink-yellow dahlia
2952,train,60,pink-yellow dahlia
2954,train,60,pink-yellow dahlia
2955,train,60,pink-yellow dahlia
2956,train,60,pink-yellow dahlia
2957,train,60,pink-yellow dahlia
2958,train,60,pink-yellow dahlia
2961,train,60,pink-yellow dahlia
2962,train,60,pink-yellow dahlia
2963,train,60,pink-yellow dahlia
2964,train,60,pink-yellow dahlia
2965,train,60,pink-yellow dahlia
2966,train,60,pink-yellow dahlia
2967,train,60,pink-yellow dahlia
2969,train,60,pink-yellow dahlia
2970,train,60,pink-yellow dahlia
2971,train,60,pink-yellow dahlia
2974,train,60,pink-yellow dahlia
2975,train,60,pink-yellow dahlia
2977,train,60,pink-yellow dahlia
2978,train,60,pink-yellow dahlia
2980,train,60,pink-yellow dahlia
2982,train,60,pink-yellow dahlia
2983,train,60,pink-yellow dahlia
2984,train,60,pink-yellow dahlia
2985,train,60,pink-yellow dahlia
2987,train,60,pink-yellow dahlia
2990,train,60,pink-yellow dahlia
2991,train,60,pink-yellow dahlia
2992,train,60,pink-yellow dahlia
2993,train,60,pink-yellow dahlia
2994,train,60,pink-yellow dahlia
2995,train,60,pink-yellow dahlia
2996,train,60,pink-yellow dahlia
2997,train,60,pink-yellow dahlia
2998,train,60,pink-yellow dahlia
2999,train,60,pink-yellow dahlia
3000,train,60,pink-yellow dahlia
3001,train,60,pink-yellow dahlia
3002,train,60,pink-yellow dahlia
3003,train,60,pink-yellow dahlia
3004,train,60,pink-yellow dahlia
3005,train,60,pink-yellow dahlia
3007,train,60,pink-yellow dahlia
3008,train,60,pink-yellow dahlia
3009,train,60,pink-yellow dahlia
3010,train,60,pink-yellow dahlia
3011,train,60,pink-yellow dahlia
3012,train,60,pink-yellow dahlia
3015,train,60,pink-yellow dahlia
3016,train,60,pink-yellow dahlia
3017,train,60,pink-yellow dahlia
3018,train,60,pink-yellow dahlia
3019,train,60,pink-yellow dahlia
3021,train,60,pink-yellow dahlia
3022,train,60,pink-yellow dahlia
3024,train,60,pink-yellow dahlia
3026,train,60,pink-yellow dahlia
3027,train,60,pink-yellow dahlia
3028,train,60,pink-yellow dahlia
6247,train,61,cautleya spicata
6248,train,61,cautleya spicata
6249,train,61,cautleya spicata
6251,train,61,cautleya spicata
6252,train,61,cautleya spicata
6253,train,61,cautleya spicata
6254,train,61,cautleya spicata
6255,train,61,cautleya spicata
6256,train,61,cautleya spicata
6257,train,61,cautleya spicata
6258,train,61,cautleya spicata
6259,train,61,cautleya spicata
6261,train,61,cautleya spicata
6262,train,61,cautleya spicata
6263,train,61,cautleya spicata
6266,train,61,cautleya spicata
6267,train,61,cautleya spicata
6268,train,61,cautleya spicata
6269,train,61,cautleya spicata
6270,train,61,cautleya spicata
6271,train,61,cautleya spicata
6272,train,61,cautleya spicata
6273,train,61,cautleya spicata
6274,train,61,cautleya spicata
6275,train,61,cautleya spicata
6276,train,61,cautleya spicata
6277,train,61,cautleya spicata
6280,train,61,cautleya spicata
6282,train,61,cautleya spicata
6283,train,61,cautleya spicata
6284,train,61,cautleya spicata
6285,train,61,cautleya spicata
6287,train,61,cautleya spicata
6288,train,61,cautleya spicata
6290,train,61,cautleya spicata
6291,train,61,cautleya spicata
6292,train,61,cautleya spicata
6293,train,61,cautleya spicata
6294,train,61,cautleya spicata
6295,train,61,cautleya spicata
7268,train,62,japanese anemone
7269,train,62,japanese anemone
7271,train,62,japanese anemone
7272,train,62,japanese anemone
7273,train,62,japanese anemone
7274,train,62,japanese anemone
7276,train,62,japanese anemone
7277,train,62,japanese anemone
7280,train,62,japanese anemone
7281,train,62,japanese anemone
7282,train,62,japanese anemone
8151,train,62,japanese anemone
8154,train,62,japanese anemone
8155,train,62,japanese anemone
8156,train,62,japanese anemone
8157,train,62,japanese anemone
8158,train,62,japanese anemone
8159,train,62,japanese anemone
8160,train,62,japanese anemone
8161,train,62,japanese anemone
8162,train,62,japanese anemone
8163,train,62,japanese anemone
8164,train,62,japanese anemone
8165,train,62,japanese anemone
8166,train,62,japanese anemone
8168,train,62,japanese anemone
8169,train,62,japanese anemone
8170,train,62,japanese anemone
8171,train,62,japanese anemone
8172,train,62,japanese anemone
8173,train,62,japanese anemone
8174,train,62,japanese anemone
8175,train,62,japanese anemone
8176,train,62,japanese anemone
8177,train,62,japanese anemone
8178,train,62,japanese anemone
8179,train,62,japanese anemone
8180,train,62,japanese anemone
8181,train,62,japanese anemone
8182,train,62,japanese anemone
8183,train,62,japanese anemone
8185,train,62,japanese anemone
8187,train,62,japanese anemone
8188,train,62,japanese anemone
5849,train,63,black-eyed susan
5850,train,63,black-eyed susan
5852,train,63,black-eyed susan
5853,train,63,black-eyed susan
5854,train,63,black-eyed susan
5856,train,63,black-eyed susan
5857,train,63,black-eyed susan
5859,train,63,black-eyed susan
5861,train,63,black-eyed susan
5862,train,63,black-eyed susan
5863,train,63,black-eyed susan
5864,train,63,black-eyed susan
5865,train,63,black-eyed susan
5866,train,63,black-eyed susan
5867,train,63,black-eyed susan
5869,train,63,black-eyed susan
5870,train,63,black-eyed susan
5871,train,63,black-eyed susan
5872,train,63,black-eyed susan
5874,train,63,black-eyed susan
5876,train,63,black-eyed susan
5877,train,63,black-eyed susan
5878,train,63,black-eyed susan
5879,train,63,black-eyed susan
5880,train,63,black-eyed susan
5881,train,63,black-eyed susan
5883,train,63,black-eyed susan
5884,train,63,black-eyed susan
5885,train,63,black-eyed susan
5886,train,63,black-eyed susan
5887,train,63,black-eyed susan
5888,train,63,black-eyed susan
5890,train,63,black-eyed susan
5891,train,63,black-eyed susan
5892,train,63,black-eyed susan
5893,train,63,black-eyed susan
5894,train,63,black-eyed susan
5895,train,63,black-eyed susan
5896,train,63,black-eyed susan
5898,train,63,black-eyed susan
5899,train,63,black-eyed susan
5901,train,63,black-eyed susan
5902,train,63,black-eyed susan
6097,train,64,silverbush
6098,train,64,silverbush
6099,train,64,silverbush
6100,train,64,silverbush
6101,train,64,silverbush
6102,train,64,silverbush
6103,train,64,silverbush
6104,train,64,silverbush
6105,train,64,silverbush
6106,train,64,silverbush
6107,train,64,silverbush
6108,train,64,silverbush
6109,train,64,silverbush
6110,train,64,silverbush
6111,train,64,silverbush
6112,train,64,silverbush
6113,train,64,silverbush
6114,train,64,silverbush
6115,train,64,silverbush
6116,train,64,silverbush
6119,train,64,silverbush
6120,train,64,silverbush
6122,train,64,silverbush
6123,train,64,silverbush
6125,train,64,silverbush
6127,train,64,silverbush
6128,train,64,silverbush
6129,train,64,silverbush
6131,train,64,silverbush
6133,train,64,silverbush
6134,train,64,silverbush
6135,train,64,silverbush
6136,train,64,silverbush
6137,train,64,silverbush
6138,train,64,silverbush
6139,train,64,silverbush
6140,train,64,silverbush
6141,train,64,silverbush
6142,train,64,silverbush
6143,train,64,silverbush
6145,train,64,silverbush
6146,train,64,silverbush
3182,train,65,californian poppy
3183,train,65,californian poppy
3184,train,65,californian poppy
3185,train,65,californian poppy
3186,train,65,californian poppy
3187,train,65,californian poppy
3188,train,65,californian poppy
3189,train,65,californian poppy
3190,train,65,californian poppy
3191,train,65,californian poppy
3192,train,65,californian poppy
3193,train,65,californian poppy
3194,train,65,californian poppy
3195,train,65,californian poppy
3196,train,65,californian poppy
3198,train,65,californian poppy
3199,train,65,californian poppy
3200,train,65,californian poppy
3201,train,65,californian poppy
3202,train,65,californian poppy
3203,train,65,californian poppy
3205,train,65,californian poppy
3206,train,65,californian poppy
3207,train,65,californian poppy
3208,train,65,californian poppy
3209,train,65,californian poppy
3210,train,65,californian poppy
3211,train,65,californian poppy
3212,train,65,californian poppy
3213,train,65,californian poppy
3216,train,65,californian poppy
3217,train,65,californian poppy
3218,train,65,californian poppy
3219,train,65,californian poppy
3220,train,65,californian poppy
3222,train,65,californian poppy
3223,train,65,californian poppy
3225,train,65,californian poppy
3226,train,65,californian poppy
3227,train,65,californian poppy
3230,train,65,californian poppy
3232,train,65,californian poppy
3234,train,65,californian poppy
3235,train,65,californian poppy
3236,train,65,californian poppy
3237,train,65,californian poppy
3238,train,65,californian poppy
3240,train,65,californian poppy
3241,train,65,californian poppy
3245,train,65,californian poppy
3246,train,65,californian poppy
3247,train,65,californian poppy
3249,train,65,californian poppy
3251,train,65,californian poppy
3252,train,65,californian poppy
3253,train,65,californian poppy
3254,train,65,californian poppy
3255,train,65,californian poppy
3257,train,65,californian poppy
3258,train,65,californian poppy
3259,train,65,californian poppy
3260,train,65,californian poppy
3261,train,65,californian poppy
3262,train,65,californian poppy
3263,train,65,californian poppy
3264,train,65,californian poppy
3265,train,65,californian poppy
3266,train,65,californian poppy
3267,train,65,californian poppy
3268,train,65,californian poppy
3269,train,65,californian poppy
3270,train,65,californian poppy
3271,train,65,californian poppy
3273,train,65,californian poppy
3274,train,65,californian poppy
3275,train,65,californian poppy
3276,train,65,californian poppy
3279,train,65,californian poppy
3280,train,65,californian poppy
3281,train,65,californian poppy
3282,train,65,californian poppy
3283,train,65,californian poppy
5523,train,66,osteospermum
5524,train,66,osteospermum
5525,train,66,osteospermum
5526,train,66,osteospermum
5528,train,66,osteospermum
5529,train,66,osteospermum
5530,train,66,osteospermum
5531,train,66,osteospermum
5532,train,66,osteospermum
5533,train,66,osteospermum
5534,train,66,osteospermum
5535,train,66,osteospermum
5536,train,66,osteospermum
5537,train,66,osteospermum
5538,train,66,osteospermum
5539,train,66,osteospermum
5540,train,66,osteospermum
5541,train,66,osteospermum
5542,train,66,osteospermum
5543,train,66,osteospermum
5544,train,66,osteospermum
5545,train,66,osteospermum
5546,train,66,osteospermum
5547,train,66,osteospermum
5548,train,66,osteospermum
5549,train,66,osteospermum
5550,train,66,osteospermum
5551,train,66,osteospermum
5552,train,66,osteospermum
5553,train,66,osteospermum
5555,train,66,osteospermum
5556,train,66,osteospermum
5557,train,66,osteospermum
5559,train,66,osteospermum
5560,train,66,osteospermum
5562,train,66,osteospermum
5563,train,66,osteospermum
5565,train,66,osteospermum
5566,train,66,osteospermum
5567,train,66,osteospermum
5569,train,66,osteospermum
5570,train,66,osteospermum
5572,train,66,osteospermum
5573,train,66,osteospermum
5574,train,66,osteospermum
5576,train,66,osteospermum
5578,train,66,osteospermum
5579,train,66,osteospermum
5580,train,66,osteospermum
7046,train,67,spring crocus
7047,train,67,spring crocus
7048,train,67,spring crocus
7049,train,67,spring crocus
7050,train,67,spring crocus
7051,train,67,spring crocus
7052,train,67,spring crocus
7053,train,67,spring crocus
7055,train,67,spring crocus
7057,train,67,spring crocus
7058,train,67,spring crocus
7061,train,67,spring crocus
7062,train,67,spring crocus
7063,train,67,spring crocus
7065,train,67,spring crocus
7066,train,67,spring crocus
7067,train,67,spring crocus
7068,train,67,spring crocus
7069,train,67,spring crocus
7070,train,67,spring crocus
7071,train,67,spring crocus
7072,train,67,spring crocus
7074,train,67,spring crocus
7075,train,67,spring crocus
7076,train,67,spring crocus
7077,train,67,spring crocus
7078,train,67,spring crocus
7080,train,67,spring crocus
7082,train,67,spring crocus
7083,train,67,spring crocus
7084,train,67,spring crocus
7085,train,67,spring crocus
8078,train,67,spring crocus
8079,train,67,spring crocus
5904,train,68,bearded iris
5906,train,68,bearded iris
5907,train,68,bearded iris
5908,train,68,bearded iris
5910,train,68,bearded iris
5911,train,68,bearded iris
5912,train,68,bearded iris
5913,train,68,bearded iris
5914,train,68,bearded iris
5915,train,68,bearded iris
5916,train,68,bearded iris
5918,train,68,bearded iris
5920,train,68,bearded iris
5921,train,68,bearded iris
5922,train,68,bearded iris
5923,train,68,bearded iris
5924,train,68,bearded iris
5925,train,68,bearded iris
5926,train,68,bearded iris
5928,train,68,bearded iris
5929,train,68,bearded iris
5930,train,68,bearded iris
5931,train,68,bearded iris
5932,train,68,bearded iris
5933,train,68,bearded iris
5934,train,68,bearded iris
5935,train,68,bearded iris
5936,train,68,bearded iris
5937,train,68,bearded iris
5938,train,68,bearded iris
5939,train,68,bearded iris
5940,train,68,bearded iris
5942,train,68,bearded iris
5943,train,68,bearded iris
5944,train,68,bearded iris
5946,train,68,bearded iris
5947,train,68,bearded iris
5948,train,68,bearded iris
5949,train,68,bearded iris
5950,train,68,bearded iris
5952,train,68,bearded iris
5953,train,68,bearded iris
5955,train,68,bearded iris
5957,train,69,windflower
5959,train,69,windflower
5960,train,69,windflower
5961,train,69,windflower
5962,train,69,windflower
5963,train,69,windflower
5964,train,69,windflower
5965,train,69,windflower
5966,train,69,windflower
5967,train,69,windflower
5968,train,69,windflower
5970,train,69,windflower
5972,train,69,windflower
5973,train,69,windflower
5975,train,69,windflower
5977,train,69,windflower
5978,train,69,windflower
5979,train,69,windflower
5980,train,69,windflower
5981,train,69,windflower
5982,train,69,windflower
5983,train,69,windflower
5985,train,69,windflower
5986,train,69,windflower
5987,train,69,windflower
5988,train,69,windflower
5989,train,69,windflower
5990,train,69,windflower
5991,train,69,windflower
5993,train,69,windflower
5994,train,69,windflower
5995,train,69,windflower
5996,train,69,windflower
5997,train,69,windflower
5998,train,69,windflower
5999,train,69,windflower
6000,train,69,windflower
6002,train,69,windflower
6003,train,69,windflower
6004,train,69,windflower
6007,train,69,windflower
6008,train,69,windflower
6010,train,69,windflower
5278,train,70,tree poppy
5279,train,70,tree poppy
5281,train,70,tree poppy
5282,train,70,tree poppy
5284,train,70,tree poppy
5285,train,70,tree poppy
5286,train,70,tree poppy
5287,train,70,tree poppy
5288,train,70,tree poppy
5289,train,70,tree poppy
5290,train,70,tree poppy
5291,train,70,tree poppy
5292,train,70,tree poppy
5295,train,70,tree poppy
5296,train,70,tree poppy
5297,train,70,tree poppy
5299,train,70,tree poppy
5301,train,70,tree poppy
5302,train,70,tree poppy
5304,train,70,tree poppy
5307,train,70,tree poppy
5309,train,70,tree poppy
5310,train,70,tree poppy
5311,train,70,tree poppy
5312,train,70,tree poppy
5314,train,70,tree poppy
5315,train,70,tree poppy
5316,train,70,tree poppy
5317,train,70,tree poppy
5318,train,70,tree poppy
5319,train,70,tree poppy
5320,train,70,tree poppy
5321,train,70,tree poppy
5322,train,70,tree poppy
5323,train,70,tree poppy
5324,train,70,tree poppy
5325,train,70,tree poppy
5326,train,70,tree poppy
5327,train,70,tree poppy
5328,train,70,tree poppy
5329,train,70,tree poppy
5330,train,70,tree poppy
5331,train,70,tree poppy
5332,train,70,tree poppy
5333,train,70,tree poppy
5334,train,70,tree poppy
5336,train,70,tree poppy
5337,train,70,tree poppy
5338,train,70,tree poppy
5339,train,70,tree poppy
4482,train,71,gazania
4483,train,71,gazania
4484,train,71,gazania
4486,train,71,gazania
4487,train,71,gazania
4489,train,71,gazania
4490,train,71,gazania
4491,train,71,gazania
4492,train,71,gazania
4493,train,71,gazania
4494,train,71,gazania
4495,train,71,gazania
4496,train,71,gazania
4497,train,71,gazania
4498,train,71,gazania
4499,train,71,gazania
4500,train,71,gazania
4503,train,71,gazania
4504,train,71,gazania
4505,train,71,gazania
4506,train,71,gazania
4507,train,71,gazania
4509,train,71,gazania
4510,train,71,gazania
4511,train,71,gazania
4512,train,71,gazania
4514,train,71,gazania
4516,train,71,gazania
4518,train,71,gazania
4519,train,71,gazania
4520,train,71,gazania
4521,train,71,gazania
4522,train,71,gazania
4523,train,71,gazania
4524,train,71,gazania
4525,train,71,gazania
4527,train,71,gazania
4529,train,71,gazania
4531,train,71,gazania
4532,train,71,gazania
4533,train,71,gazania
4534,train,71,gazania
4535,train,71,gazania
4536,train,71,gazania
4537,train,71,gazania
4538,train,71,gazania
4539,train,71,gazania
4541,train,71,gazania
4542,train,71,gazania
4544,train,71,gazania
4545,train,71,gazania
4546,train,71,gazania
4547,train,71,gazania
4548,train,71,gazania
4549,train,71,gazania
4551,train,71,gazania
4552,train,71,gazania
4553,train,71,gazania
4554,train,71,gazania
4555,train,71,gazania
4557,train,71,gazania
8089,train,71,gazania
3545,train,72,azalea
3546,train,72,azalea
3547,train,72,azalea
3548,train,72,azalea
3550,train,72,azalea
3551,train,72,azalea
3552,train,72,azalea
3553,train,72,azalea
3554,train,72,azalea
3556,train,72,azalea
3557,train,72,azalea
3558,train,72,azalea
3559,train,72,azalea
3560,train,72,azalea
3561,train,72,azalea
3562,train,72,azalea
3565,train,72,azalea
3566,train,72,azalea
3567,train,72,azalea
3570,train,72,azalea
3571,train,72,azalea
3573,train,72,azalea
3574,train,72,azalea
3575,train,72,azalea
3576,train,72,azalea
3577,train,72,azalea
3578,train,72,azalea
3579,train,72,azalea
3580,train,72,azalea
3581,train,72,azalea
3582,train,72,azalea
3583,train,72,azalea
3584,train,72,azalea
3585,train,72,azalea
3586,train,72,azalea
3588,train,72,azalea
3589,train,72,azalea
3590,train,72,azalea
3591,train,72,azalea
3593,train,72,azalea
3594,train,72,azalea
3596,train,72,azalea
3597,train,72,azalea
3598,train,72,azalea
3600,train,72,azalea
3601,train,72,azalea
3602,train,72,azalea
3604,train,72,azalea
3606,train,72,azalea
3608,train,72,azalea
3609,train,72,azalea
3611,train,72,azalea
3612,train,72,azalea
3614,train,72,azalea
3615,train,72,azalea
3616,train,72,azalea
3617,train,72,azalea
3619,train,72,azalea
3620,train,72,azalea
3621,train,72,azalea
3622,train,72,azalea
3623,train,72,azalea
3624,train,72,azalea
3625,train,72,azalea
3626,train,72,azalea
3628,train,72,azalea
3629,train,72,azalea
3630,train,72,azalea
3631,train,72,azalea
3632,train,72,azalea
3633,train,72,azalea
3634,train,72,azalea
3635,train,72,azalea
3636,train,72,azalea
3637,train,72,azalea
3638,train,72,azalea
3640,train,72,azalea
252,train,73,water lily
253,train,73,water lily
254,train,73,water lily
255,train,73,water lily
256,train,73,water lily
257,train,73,water lily
260,train,73,water lily
261,train,73,water lily
264,train,73,water lily
265,train,73,water lily
266,train,73,water lily
267,train,73,water lily
269,train,73,water lily
270,train,73,water lily
272,train,73,water lily
273,train,73,water lily
274,train,73,water lily
275,train,73,water lily
276,train,73,water lily
277,train,73,water lily
278,train,73,water lily
279,train,73,water lily
280,train,73,water lily
281,train,73,water lily
282,train,73,water lily
283,train,73,water lily
284,train,73,water lily
286,train,73,water lily
287,train,73,water lily
289,train,73,water lily
290,train,73,water lily
291,train,73,water lily
292,train,73,water lily
294,train,73,water lily
295,train,73,water lily
297,train,73,water lily
298,train,73,water lily
299,train,73,water lily
300,train,73,water lily
302,train,73,water lily
303,train,73,water lily
305,train,73,water lily
306,train,73,water lily
307,train,73,water lily
310,train,73,water lily
311,train,73,water lily
312,train,73,water lily
314,train,73,water lily
316,train,73,water lily
317,train,73,water lily
318,train,73,water lily
319,train,73,water lily
320,train,73,water lily
321,train,73,water lily
323,train,73,water lily
325,train,73,water lily
326,train,73,water lily
327,train,73,water lily
328,train,73,water lily
329,train,73,water lily
330,train,73,water lily
331,train,73,water lily
332,train,73,water lily
333,train,73,water lily
334,train,73,water lily
335,train,73,water lily
336,train,73,water lily
337,train,73,water lily
338,train,73,water lily
340,train,73,water lily
341,train,73,water lily
342,train,73,water lily
343,train,73,water lily
344,train,73,water lily
347,train,73,water lily
348,train,73,water lily
350,train,73,water lily
351,train,73,water lily
352,train,73,water lily
353,train,73,water lily
354,train,73,water lily
355,train,73,water lily
356,train,73,water lily
357,train,73,water lily
358,train,73,water lily
360,train,73,water lily
362,train,73,water lily
363,train,73,water lily
364,train,73,water lily
365,train,73,water lily
366,train,73,water lily
367,train,73,water lily
369,train,73,water lily
371,train,73,water lily
372,train,73,water lily
373,train,73,water lily
374,train,73,water lily
376,train,73,water lily
377,train,73,water lily
378,train,73,water lily
379,train,73,water lily
380,train,73,water lily
381,train,73,water lily
382,train,73,water lily
383,train,73,water lily
384,train,73,water lily
385,train,73,water lily
386,train,73,water lily
387,train,73,water lily
388,train,73,water lily
389,train,73,water lily
390,train,73,water lily
391,train,73,water lily
392,train,73,water lily
393,train,73,water lily
394,train,73,water lily
395,train,73,water lily
396,train,73,water lily
397,train,73,water lily
399,train,73,water lily
400,train,73,water lily
401,train,73,water lily
402,train,73,water lily
403,train,73,water lily
404,train,73,water lily
405,train,73,water lily
407,train,73,water lily
409,train,73,water lily
410,train,73,water lily
411,train,73,water lily
412,train,73,water lily
413,train,73,water lily
415,train,73,water lily
416,train,73,water lily
417,train,73,water lily
418,train,73,water lily
419,train,73,water lily
420,train,73,water lily
421,train,73,water lily
422,train,73,water lily
423,train,73,water lily
424,train,73,water lily
426,train,73,water lily
428,train,73,water lily
429,train,73,water lily
433,train,73,water lily
434,train,73,water lily
436,train,73,water lily
437,train,73,water lily
439,train,73,water lily
440,train,73,water lily
441,train,73,water lily
442,train,73,water lily
443,train,73,water lily
444,train,73,water lily
1143,train,74,rose
1145,train,74,rose
1146,train,74,rose
1147,train,74,rose
1148,train,74,rose
1149,train,74,rose
1151,train,74,rose
1152,train,74,rose
1153,train,74,rose
1154,train,74,rose
1156,train,74,rose
1157,train,74,rose
1160,train,74,rose
1161,train,74,rose
1162,train,74,rose
1163,train,74,rose
1164,train,74,rose
1166,train,74,rose
1167,train,74,rose
1168,train,74,rose
1169,train,74,rose
1170,train,74,rose
1171,train,74,rose
1173,train,74,rose
1174,train,74,rose
1175,train,74,rose
1176,train,74,rose
1177,train,74,rose
1178,train,74,rose
1179,train,74,rose
1180,train,74,rose
1181,train,74,rose
1182,train,74,rose
1183,train,74,rose
1184,train,74,rose
1185,train,74,rose
1186,train,74,rose
1187,train,74,rose
1188,train,74,rose
1189,train,74,rose
1190,train,74,rose
1191,train,74,rose
1192,train,74,rose
1193,train,74,rose
1194,train,74,rose
1196,train,74,rose
1198,train,74,rose
1199,train,74,rose
1202,train,74,rose
1203,train,74,rose
1204,train,74,rose
1205,train,74,rose
1206,train,74,rose
1207,train,74,rose
1208,train,74,rose
1209,train,74,rose
1210,train,74,rose
1211,train,74,rose
1212,train,74,rose
1213,train,74,rose
1215,train,74,rose
1216,train,74,rose
1217,train,74,rose
1218,train,74,rose
1219,train,74,rose
1220,train,74,rose
1221,train,74,rose
1222,train,74,rose
1225,train,74,rose
1226,train,74,rose
1227,train,74,rose
1228,train,74,rose
1229,train,74,rose
1230,train,74,rose
1231,train,74,rose
1232,train,74,rose
1233,train,74,rose
1234,train,74,rose
1235,train,74,rose
1237,train,74,rose
1239,train,74,rose
1240,train,74,rose
1241,train,74,rose
1242,train,74,rose
1243,train,74,rose
1244,train,74,rose
1246,train,74,rose
1247,train,74,rose
1248,train,74,rose
1249,train,74,rose
1252,train,74,rose
1255,train,74,rose
1256,train,74,rose
1257,train,74,rose
1259,train,74,rose
1260,train,74,rose
1262,train,74,rose
1263,train,74,rose
1264,train,74,rose
1265,train,74,rose
1266,train,74,rose
1267,train,74,rose
1268,train,74,rose
1269,train,74,rose
1272,train,74,rose
1273,train,74,rose
1274,train,74,rose
1275,train,74,rose
1276,train,74,rose
1277,train,74,rose
1278,train,74,rose
1279,train,74,rose
1280,train,74,rose
1281,train,74,rose
1282,train,74,rose
1283,train,74,rose
1284,train,74,rose
1286,train,74,rose
1288,train,74,rose
1289,train,74,rose
1291,train,74,rose
1293,train,74,rose
1295,train,74,rose
1296,train,74,rose
1297,train,74,rose
1299,train,74,rose
1301,train,74,rose
1302,train,74,rose
1303,train,74,rose
1304,train,74,rose
1305,train,74,rose
1308,train,74,rose
1309,train,74,rose
1310,train,74,rose
1311,train,74,rose
1312,train,74,rose
1313,train,74,rose
2069,train,75,thorn apple
2070,train,75,thorn apple
2072,train,75,thorn apple
2074,train,75,thorn apple
2075,train,75,thorn apple
2076,train,75,thorn apple
2077,train,75,thorn apple
2078,train,75,thorn apple
2079,train,75,thorn apple
2080,train,75,thorn apple
2081,train,75,thorn apple
2082,train,75,thorn apple
2084,train,75,thorn apple
2085,train,75,thorn apple
2086,train,75,thorn apple
2087,train,75,thorn apple
2088,train,75,thorn apple
2090,train,75,thorn apple
2091,train,75,thorn apple
2092,train,75,thorn apple
2094,train,75,thorn apple
2095,train,75,thorn apple
2096,train,75,thorn apple
2097,train,75,thorn apple
2099,train,75,thorn apple
2100,train,75,thorn apple
2101,train,75,thorn apple
2102,train,75,thorn apple
2103,train,75,thorn apple
2104,train,75,thorn apple
2105,train,75,thorn apple
2107,train,75,thorn apple
2108,train,75,thorn apple
2109,train,75,thorn apple
2110,train,75,thorn apple
2111,train,75,thorn apple
2112,train,75,thorn apple
2113,train,75,thorn apple
2116,train,75,thorn apple
2118,train,75,thorn apple
2119,train,75,thorn apple
2121,train,75,thorn apple
2122,train,75,thorn apple
2123,train,75,thorn apple
2124,train,75,thorn apple
2125,train,75,thorn apple
2126,train,75,thorn apple
2127,train,75,thorn apple
2128,train,75,thorn apple
2129,train,75,thorn apple
2131,train,75,thorn apple
2132,train,75,thorn apple
2133,train,75,thorn apple
2134,train,75,thorn apple
2135,train,75,thorn apple
2137,train,75,thorn apple
2139,train,75,thorn apple
2140,train,75,thorn apple
2141,train,75,thorn apple
2142,train,75,thorn apple
2143,train,75,thorn apple
2144,train,75,thorn apple
2145,train,75,thorn apple
2146,train,75,thorn apple
2148,train,75,thorn apple
2149,train,75,thorn apple
2150,train,75,thorn apple
2151,train,75,thorn apple
2158,train,75,thorn apple
2160,train,75,thorn apple
2161,train,75,thorn apple
2162,train,75,thorn apple
2163,train,75,thorn apple
2164,train,75,thorn apple
2166,train,75,thorn apple
2167,train,75,thorn apple
2168,train,75,thorn apple
2169,train,75,thorn apple
2170,train,75,thorn apple
2171,train,75,thorn apple
2172,train,75,thorn apple
2173,train,75,thorn apple
2174,train,75,thorn apple
2175,train,75,thorn apple
2176,train,75,thorn apple
2177,train,75,thorn apple
2178,train,75,thorn apple
2179,train,75,thorn apple
2180,train,75,thorn apple
